# ells, tt, te, ee, bb
1.510000000000000000e+02 5.806882847156263406e-05 0.000000000000000000e+00 4.696767174982135664e-08 1.122970869165269236e-06
1.520000000000000000e+02 5.745072830124659544e-05 0.000000000000000000e+00 4.696769933093305349e-08 1.122989132393393494e-06
1.530000000000000000e+02 5.684661887468328892e-05 0.000000000000000000e+00 4.696772709411140524e-08 1.123007516420904685e-06
1.540000000000000000e+02 5.625609559140999589e-05 0.000000000000000000e+00 4.696775503935670306e-08 1.123026021252740798e-06
1.550000000000000000e+02 5.567876085944978976e-05 0.000000000000000000e+00 4.696778316666918518e-08 1.123044646893871376e-06
1.560000000000000000e+02 5.511422402848113787e-05 0.000000000000000000e+00 4.696781147604911629e-08 1.123063393349298149e-06
1.570000000000000000e+02 5.456210162410236620e-05 0.000000000000000000e+00 4.696783996749676109e-08 1.123082260624055668e-06
1.580000000000000000e+02 5.402201767915304861e-05 0.000000000000000000e+00 4.696786864101240414e-08 1.123101248723211731e-06
1.590000000000000000e+02 5.349360342749449318e-05 0.000000000000000000e+00 4.696789749659626380e-08 1.123120357651864631e-06
1.600000000000000000e+02 5.297649785221763104e-05 0.000000000000000000e+00 4.696792653424866433e-08 1.123139587415146962e-06
1.610000000000000000e+02 5.247034753837228455e-05 0.000000000000000000e+00 4.696795575396984397e-08 1.123158938018222874e-06
1.620000000000000000e+02 5.197480723673405525e-05 0.000000000000000000e+00 4.696798515576008063e-08 1.123178409466289548e-06
1.630000000000000000e+02 5.148953975825665285e-05 0.000000000000000000e+00 4.696801473961967873e-08 1.123198001764576990e-06
1.640000000000000000e+02 5.101421620328843657e-05 0.000000000000000000e+00 4.696804450554886327e-08 1.123217714918344427e-06
1.650000000000000000e+02 5.054851617066988425e-05 0.000000000000000000e+00 4.696807445354793863e-08 1.123237548932888992e-06
1.660000000000000000e+02 5.009212781868564956e-05 0.000000000000000000e+00 4.696810458361719599e-08 1.123257503813536403e-06
1.670000000000000000e+02 4.964474825292432996e-05 0.000000000000000000e+00 4.696813489575690004e-08 1.123277579565645416e-06
1.680000000000000000e+02 4.920608332297527203e-05 0.000000000000000000e+00 4.696816538996734197e-08 1.123297776194608241e-06
1.690000000000000000e+02 4.877584778039075652e-05 0.000000000000000000e+00 4.696819606624881292e-08 1.123318093705848431e-06
1.700000000000000000e+02 4.835376560284474151e-05 0.000000000000000000e+00 4.696822692460157098e-08 1.123338532104823630e-06
1.710000000000000000e+02 4.793956972975471636e-05 0.000000000000000000e+00 4.696825796502592718e-08 1.123359091397021978e-06
1.720000000000000000e+02 4.753300232627625025e-05 0.000000000000000000e+00 4.696828918752215944e-08 1.123379771587965493e-06
1.730000000000000000e+02 4.713381433327335055e-05 0.000000000000000000e+00 4.696832059209055893e-08 1.123400572683208806e-06
1.740000000000000000e+02 4.674176621805978309e-05 0.000000000000000000e+00 4.696835217873142344e-08 1.123421494688337464e-06
1.750000000000000000e+02 4.635662707464988422e-05 0.000000000000000000e+00 4.696838394744507722e-08 1.123442537608971953e-06
1.760000000000000000e+02 4.597817487963215733e-05 0.000000000000000000e+00 4.696841589823175850e-08 1.123463701450761773e-06
1.770000000000000000e+02 4.560619663048767958e-05 0.000000000000000000e+00 4.696844803109182463e-08 1.123484986219392843e-06
1.780000000000000000e+02 4.524048765773601780e-05 0.000000000000000000e+00 4.696848034602550720e-08 1.123506391920580730e-06
1.790000000000000000e+02 4.488085178443780045e-05 0.000000000000000000e+00 4.696851284303318342e-08 1.123527918560074670e-06
1.800000000000000000e+02 4.452710124136949766e-05 0.000000000000000000e+00 4.696854552211511137e-08 1.123549566143656086e-06
1.810000000000000000e+02 4.417905621404066353e-05 0.000000000000000000e+00 4.696857838327158883e-08 1.123571334677139860e-06
1.820000000000000000e+02 4.383654465010605392e-05 0.000000000000000000e+00 4.696861142650295330e-08 1.123593224166371578e-06
1.830000000000000000e+02 4.349940216891865554e-05 0.000000000000000000e+00 4.696864465180950917e-08 1.123615234617230707e-06
1.840000000000000000e+02 4.316747170932217176e-05 0.000000000000000000e+00 4.696867805919152775e-08 1.123637366035628478e-06
1.850000000000000000e+02 4.284060333784632058e-05 0.000000000000000000e+00 4.696871164864937302e-08 1.123659618427509581e-06
1.860000000000000000e+02 4.251865360623901201e-05 0.000000000000000000e+00 4.696874542018330966e-08 1.123681991798849409e-06
1.870000000000000000e+02 4.220148604064585254e-05 0.000000000000000000e+00 4.696877937379368179e-08 1.123704486155657873e-06
1.880000000000000000e+02 4.188897013139948540e-05 0.000000000000000000e+00 4.696881350948082689e-08 1.123727101503976435e-06
1.890000000000000000e+02 4.158098135371797232e-05 0.000000000000000000e+00 4.696884782724500967e-08 1.123749837849879804e-06
1.900000000000000000e+02 4.127740093716512573e-05 0.000000000000000000e+00 4.696888232708660069e-08 1.123772695199473605e-06
