# ells, tt, te, ee, bb
1.150000000000000000e+02 1.693480489897408771e-07 0.000000000000000000e+00 3.386960979794818600e-07 3.386960979794818600e-07
1.160000000000000000e+02 1.693500783378961163e-07 0.000000000000000000e+00 3.387001566757921796e-07 3.387001566757921796e-07
1.170000000000000000e+02 1.693521252763800977e-07 0.000000000000000000e+00 3.387042505527601425e-07 3.387042505527601425e-07
1.180000000000000000e+02 1.693541898057158113e-07 0.000000000000000000e+00 3.387083796114318344e-07 3.387083796114318344e-07
1.190000000000000000e+02 1.693562719264307998e-07 0.000000000000000000e+00 3.387125438528617054e-07 3.387125438528617054e-07
1.200000000000000000e+02 1.693583716390568409e-07 0.000000000000000000e+00 3.387167432781136289e-07 3.387167432781136289e-07
1.210000000000000000e+02 1.693604889441303978e-07 0.000000000000000000e+00 3.387209778882609016e-07 3.387209778882609016e-07
1.220000000000000000e+02 1.693626238421924334e-07 0.000000000000000000e+00 3.387252476843848668e-07 3.387252476843848668e-07
1.230000000000000000e+02 1.693647763337883309e-07 0.000000000000000000e+00 3.387295526675768206e-07 3.387295526675768206e-07
1.240000000000000000e+02 1.693669464194680000e-07 0.000000000000000000e+00 3.387338928389361060e-07 3.387338928389361060e-07
1.250000000000000000e+02 1.693691340997859033e-07 0.000000000000000000e+00 3.387382681995719125e-07 3.387382681995719125e-07
1.260000000000000000e+02 1.693713393753007913e-07 0.000000000000000000e+00 3.387426787506016884e-07 3.387426787506016884e-07
1.270000000000000000e+02 1.693735622465762055e-07 0.000000000000000000e+00 3.387471244931525169e-07 3.387471244931525169e-07
1.280000000000000000e+02 1.693758027141800023e-07 0.000000000000000000e+00 3.387516054283600575e-07 3.387516054283600575e-07
1.290000000000000000e+02 1.693780607786845905e-07 0.000000000000000000e+00 3.387561215573691810e-07 3.387561215573691810e-07
1.300000000000000000e+02 1.693803364406667996e-07 0.000000000000000000e+00 3.387606728813335992e-07 3.387606728813335992e-07
1.310000000000000000e+02 1.693826297007080118e-07 0.000000000000000000e+00 3.387652594014161296e-07 3.387652594014161296e-07
1.320000000000000000e+02 1.693849405593941887e-07 0.000000000000000000e+00 3.387698811187884834e-07 3.387698811187884834e-07
1.330000000000000000e+02 1.693872690173156329e-07 0.000000000000000000e+00 3.387745380346313716e-07 3.387745380346313716e-07
1.340000000000000000e+02 1.693896150750672789e-07 0.000000000000000000e+00 3.387792301501345579e-07 3.387792301501345579e-07
1.350000000000000000e+02 1.693919787332484028e-07 0.000000000000000000e+00 3.387839574664970174e-07 3.387839574664970174e-07
1.360000000000000000e+02 1.693943599924629919e-07 0.000000000000000000e+00 3.387887199849260897e-07 3.387887199849260897e-07
1.370000000000000000e+02 1.693967588533193217e-07 0.000000000000000000e+00 3.387935177066387494e-07 3.387935177066387494e-07
1.380000000000000000e+02 1.693991753164303265e-07 0.000000000000000000e+00 3.387983506328606531e-07 3.387983506328606531e-07
1.390000000000000000e+02 1.694016093824132816e-07 0.000000000000000000e+00 3.388032187648266690e-07 3.388032187648266690e-07
1.400000000000000000e+02 1.694040610518901208e-07 0.000000000000000000e+00 3.388081221037803474e-07 3.388081221037803474e-07
1.410000000000000000e+02 1.694065303254872250e-07 0.000000000000000000e+00 3.388130606509745559e-07 3.388130606509745559e-07
1.420000000000000000e+02 1.694090172038354221e-07 0.000000000000000000e+00 3.388180344076707912e-07 3.388180344076707912e-07
1.430000000000000000e+02 1.694115216875700131e-07 0.000000000000000000e+00 3.388230433751400263e-07 3.388230433751400263e-07
1.440000000000000000e+02 1.694140437773308522e-07 0.000000000000000000e+00 3.388280875546617043e-07 3.388280875546617043e-07
1.450000000000000000e+02 1.694165834737624254e-07 0.000000000000000000e+00 3.388331669475249566e-07 3.388331669475249566e-07
1.460000000000000000e+02 1.694191407775134541e-07 0.000000000000000000e+00 3.388382815550268553e-07 3.388382815550268553e-07
1.470000000000000000e+02 1.694217156892373979e-07 0.000000000000000000e+00 3.388434313784747957e-07 3.388434313784747957e-07
1.480000000000000000e+02 1.694243082095920041e-07 0.000000000000000000e+00 3.388486164191840083e-07 3.388486164191840083e-07
1.490000000000000000e+02 1.694269183392396792e-07 0.000000000000000000e+00 3.388538366784794643e-07 3.388538366784794643e-07
1.500000000000000000e+02 1.694295460788472762e-07 0.000000000000000000e+00 3.388590921576947112e-07 3.388590921576947112e-07
1.510000000000000000e+02 1.694321914290861481e-07 0.000000000000000000e+00 3.388643828581724021e-07 3.388643828581724021e-07
