# ells, tt, te, ee, bb, kk
1.160000000000000000e+02 1.491686131291998230e+00 -1.553122331363479894e-02 4.563532697590193211e-04 8.976492664079133645e-07 1.444407372691990499e-07
1.170000000000000000e+02 1.481795494517335277e+00 -1.554255799780037903e-02 4.534438704518638425e-04 8.975631677673880261e-07 1.435550589574279318e-07
1.180000000000000000e+02 1.472069689559198924e+00 -1.554749966522725110e-02 4.504042654697871097e-04 8.974704248537010603e-07 1.426757106239941176e-07
1.190000000000000000e+02 1.462504674875603650e+00 -1.554616684876506880e-02 4.472356588705173725e-04 8.973714915650107897e-07 1.418027638734698016e-07
1.200000000000000000e+02 1.453093325031005412e+00 -1.553861124495841545e-02 4.439424973177956272e-04 8.972668417360743468e-07 1.409361565964364985e-07
1.210000000000000000e+02 1.443828850709053979e+00 -1.552488626688170587e-02 4.405258791689918270e-04 8.971569645835253580e-07 1.400758940504116447e-07
1.220000000000000000e+02 1.434701670564253018e+00 -1.550510904250973140e-02 4.369900414396845310e-04 8.970423600325818391e-07 1.392220142186443752e-07
1.230000000000000000e+02 1.425708825818481351e+00 -1.547933279971279788e-02 4.333390450754068734e-04 8.969235342548135258e-07 1.383744569935764286e-07
1.240000000000000000e+02 1.416844429225784241e+00 -1.544761205136129141e-02 4.295737723627674810e-04 8.968009947829924283e-07 1.375332768294914906e-07
1.250000000000000000e+02 1.408099901278395016e+00 -1.541006169403561291e-02 4.257010642745349765e-04 8.966752461765749429e-07 1.366984308643827453e-07
1.260000000000000000e+02 1.399472939813549477e+00 -1.536676468310582688e-02 4.217215832107176310e-04 8.965467855148296979e-07 1.358699093398303323e-07
1.270000000000000000e+02 1.390955555518395004e+00 -1.531777438686011961e-02 4.176417719518056007e-04 8.964160981756980950e-07 1.350477663323490776e-07
1.280000000000000000e+02 1.382542995583301737e+00 -1.526320157927379961e-02 4.134620981493511882e-04 8.962836537065563372e-07 1.342319603247433208e-07
1.290000000000000000e+02 1.374233504310666820e+00 -1.520312646561256496e-02 4.091886389310480971e-04 8.961499019620374154e-07 1.334224979738363915e-07
1.300000000000000000e+02 1.366019877927608484e+00 -1.513760088588683543e-02 4.048216894432174473e-04 8.960152695290593098e-07 1.326193859964619188e-07
1.310000000000000000e+02 1.357895277694972203e+00 -1.506673134551736980e-02 4.003669904478295819e-04 8.958801563301154038e-07 1.318226156924297226e-07
1.320000000000000000e+02 1.349861231676606765e+00 -1.499059547686630404e-02 3.958300035815103695e-04 8.957449326575249919e-07 1.310321879777552194e-07
1.330000000000000000e+02 1.341908819712687162e+00 -1.490929759742063571e-02 3.912106943780239011e-04 8.956099364373088072e-07 1.302480790518310691e-07
1.340000000000000000e+02 1.334037374472985649e+00 -1.482288811644592169e-02 3.865194075365461124e-04 8.954754709012777850e-07 1.294702741975230758e-07
1.350000000000000000e+02 1.326241130394577361e+00 -1.473151954304524960e-02 3.817532224443720337e-04 8.953418025968206266e-07 1.286986828283321979e-07
1.360000000000000000e+02 1.318519616692402252e+00 -1.463521352689565840e-02 3.769194555999852837e-04 8.952091597586467536e-07 1.279333210499069542e-07
1.370000000000000000e+02 1.310867404924478841e+00 -1.453406767741721381e-02 3.720201095317818437e-04 8.950777311455753372e-07 1.271741292694641720e-07
1.380000000000000000e+02 1.303281765798584235e+00 -1.442820141239344045e-02 3.670619802758889601e-04 8.949476651293373818e-07 1.264210635157321378e-07
1.390000000000000000e+02 1.295757685107163937e+00 -1.431770633102735259e-02 3.620467191461246856e-04 8.948190692195158138e-07 1.256741392985987732e-07
1.400000000000000000e+02 1.288297486269057046e+00 -1.420267171009024013e-02 3.569782839828437339e-04 8.946920102139116181e-07 1.249332830637134133e-07
1.410000000000000000e+02 1.280894000790690601e+00 -1.408320788713840824e-02 3.518651061856485781e-04 8.945665142196056296e-07 1.241984661393426715e-07
1.420000000000000000e+02 1.273545020883404488e+00 -1.395937574421365207e-02 3.467059828643792889e-04 8.944425675073887250e-07 1.234696599117813504e-07
1.430000000000000000e+02 1.266250695364280476e+00 -1.383130336471947129e-02 3.415066038467669610e-04 8.943201175510466852e-07 1.227468358250165402e-07
