# ells, tt, te, ee, bb, kk
1.070000000000000000e+02 1.589429405140968754e+00 -1.513277405903253221e-02 4.756910117175191903e-04 4.268437246476644054e-07 1.526962695471480024e-07
1.080000000000000000e+02 1.577663514655985200e+00 -1.520456119489683490e-02 4.740949874792042460e-04 4.267624679034123007e-07 1.517541608731912784e-07
1.090000000000000000e+02 1.566146504045842214e+00 -1.526933600158935506e-02 4.723450418670905150e-04 4.266719193617493170e-07 1.508181823269290612e-07
1.100000000000000000e+02 1.554863273110121513e+00 -1.532721912766327535e-02 4.704388090643818942e-04 4.265721948609403336e-07 1.498883048380805927e-07
1.110000000000000000e+02 1.543803313931269017e+00 -1.537829183228731772e-02 4.683817495731567183e-04 4.264634641767857693e-07 1.489646410430941566e-07
1.120000000000000000e+02 1.532960328302181985e+00 -1.542252552300332757e-02 4.661790856149235674e-04 4.263459487229423772e-07 1.480471983422517678e-07
1.130000000000000000e+02 1.522324628390565593e+00 -1.546008111949450335e-02 4.638285672103692817e-04 4.262199189054844489e-07 1.471360371439414207e-07
1.140000000000000000e+02 1.511887001229917482e+00 -1.549097220353176478e-02 4.613317944499143743e-04 4.260856909851916525e-07 1.462312179060706149e-07
1.150000000000000000e+02 1.501638658106969615e+00 -1.551528640001175255e-02 4.586973890442747038e-04 4.259436236803778662e-07 1.453327745737383451e-07
1.160000000000000000e+02 1.491574579535677625e+00 -1.553310728270227911e-02 4.559266397862655226e-04 4.257941144113907711e-07 1.444407372691990499e-07
1.170000000000000000e+02 1.481686517274513948e+00 -1.554448370004200136e-02 4.530174884047032937e-04 4.256375952992382141e-07 1.435550589574279318e-07
1.180000000000000000e+02 1.471963295764584290e+00 -1.554946676864446195e-02 4.499781032156637928e-04 4.254745289351744794e-07 1.426757106239941176e-07
1.190000000000000000e+02 1.462400873025158088e+00 -1.554817498528348468e-02 4.468096874581237361e-04 4.253054039630092163e-07 1.418027638734698016e-07
1.200000000000000000e+02 1.452992123174740469e+00 -1.554066001027522986e-02 4.435166869967107945e-04 4.251307305090483223e-07 1.409361565964364985e-07
1.210000000000000000e+02 1.443730256444097027e+00 -1.552697522035193650e-02 4.401001994106828628e-04 4.249510355392430375e-07 1.400758940504116447e-07
1.220000000000000000e+02 1.434605691028137953e+00 -1.550723770707224287e-02 4.365644609598541797e-04 4.247668581120017857e-07 1.392220142186443752e-07
1.230000000000000000e+02 1.425615467682634030e+00 -1.548150066185700197e-02 4.329135318577685405e-04 4.245787447607069533e-07 1.383744569935764286e-07
1.240000000000000000e+02 1.416753698689160235e+00 -1.544981856113505914e-02 4.291482936840517598e-04 4.243872446383597752e-07 1.375332768294914906e-07
1.250000000000000000e+02 1.408011804061243266e+00 -1.541230626509487028e-02 4.252755867309172388e-04 4.241929050200730843e-07 1.366984308643827453e-07
1.260000000000000000e+02 1.399387481151265433e+00 -1.536904669280608586e-02 4.212960727455327824e-04 4.239962667523966485e-07 1.358699093398303323e-07
1.270000000000000000e+02 1.390872740155441711e+00 -1.532009317638993728e-02 4.172161938845901164e-04 4.237978599373909667e-07 1.350477663323490776e-07
1.280000000000000000e+02 1.382462827767170888e+00 -1.526555645383008940e-02 4.130364172061492200e-04 4.235981997551752810e-07 1.342319603247433208e-07
1.290000000000000000e+02 1.374155987785858901e+00 -1.520551669461737282e-02 4.087628192759847957e-04 4.233977825327751945e-07 1.334224979738363915e-07
1.300000000000000000e+02 1.365945015929616035e+00 -1.514002570324512673e-02 4.043956947113194972e-04 4.231970820992507487e-07 1.326193859964619188e-07
1.310000000000000000e+02 1.357823072944252862e+00 -1.506918994991510684e-02 3.999407837790267027e-04 4.229965463625518398e-07 1.318226156924297226e-07
1.320000000000000000e+02 1.349791686372535437e+00 -1.499308703210798163e-02 3.954035476558379514e-04 4.227965942711701140e-07 1.310321879777552194e-07
1.330000000000000000e+02 1.341841935527477547e+00 -1.491182123280529806e-02 3.907839514519493066e-04 4.225976130549777942e-07 1.302480790518310691e-07
1.340000000000000000e+02 1.333973152545586238e+00 -1.482544292718046205e-02 3.860923394804061234e-04 4.223999558567955506e-07 1.294702741975230758e-07
1.350000000000000000e+02 1.326179571324533457e+00 -1.473410459069377128e-02 3.813257907808765570e-04 4.222039397140300376e-07 1.286986828283321979e-07
1.360000000000000000e+02 1.318460720533697783e+00 -1.463782783986347126e-02 3.764916215437346227e-04 4.220098439189747555e-07 1.279333210499069542e-07
1.370000000000000000e+02 1.310811171179357082e+00 -1.453671025146796060e-02 3.715918340297937419e-04 4.218179088128316456e-07 1.271741292694641720e-07
1.380000000000000000e+02 1.303228193411366753e+00 -1.443087121119774816e-02 3.666332240490287309e-04 4.216283348976202852e-07 1.264210635157321378e-07
1.390000000000000000e+02 1.295706772458074418e+00 -1.432040228674135232e-02 3.616174427314260142e-04 4.214412823569171174e-07 1.256741392985987732e-07
1.400000000000000000e+02 1.288249231168075548e+00 -1.420539272396221728e-02 3.565484477767369019e-04 4.212568711420680519e-07 1.249332830637134133e-07
1.410000000000000000e+02 1.280848400471447324e+00 -1.408595283014175623e-02 3.514346704878863184e-04 4.210751810951576914e-07 1.241984661393426715e-07
1.420000000000000000e+02 1.273502071997148599e+00 -1.396214345770436030e-02 3.462749079227631609e-04 4.208962527554402836e-07 1.234696599117813504e-07
1.430000000000000000e+02 1.266210393973935089e+00 -1.383409266111629114e-02 3.410748499025598635e-04 4.207200884190804293e-07 1.227468358250165402e-07
1.440000000000000000e+02 1.258966769520616813e+00 -1.370187923741613724e-02 3.358398988043838872e-04 4.205466535175330799e-07 1.220299510332454566e-07
1.450000000000000000e+02 1.251771546774473887e+00 -1.356555802608872853e-02 3.305707744492290042e-04 4.203758783179327969e-07 1.213189773415245564e-07
1.460000000000000000e+02 1.244616329607448169e+00 -1.342527020102764028e-02 3.252747011703457057e-04 4.202076599998245159e-07 1.206139149743300378e-07
1.470000000000000000e+02 1.237499585422682902e+00 -1.328104430736636379e-02 3.199563863492328633e-04 4.200418649134645037e-07 1.199146789466820014e-07
1.480000000000000000e+02 1.230417726018548263e+00 -1.313299417997922623e-02 3.146181827797726697e-04 4.198783311433972839e-07 1.192212977950605918e-07
1.490000000000000000e+02 1.223367235548245890e+00 -1.298118707430411141e-02 3.092644123804656709e-04 4.197168712735716647e-07 1.185336688981492097e-07
1.500000000000000000e+02 1.216344376530982485e+00 -1.282568532043476366e-02 3.038991563046026688e-04 4.195572753715650787e-07 1.178517982683187268e-07
1.510000000000000000e+02 1.209343462471907937e+00 -1.266658976873796978e-02 2.985262835363067051e-04 4.193993140640914459e-07 1.171756035563207766e-07
1.520000000000000000e+02 1.202367118133706558e+00 -1.250399790502102620e-02 2.931494666780364196e-04 4.192427418232396107e-07 1.165050030982381079e-07
1.530000000000000000e+02 1.195411878437013353e+00 -1.233800398331131795e-02 2.877741722992689004e-04 4.190873002495664281e-07 1.158399976849280856e-07
1.540000000000000000e+02 1.188478355782602414e+00 -1.216873825915734501e-02 2.824055867822870434e-04 4.189327215016127297e-07 1.151804649454700263e-07
1.550000000000000000e+02 1.181565190739614302e+00 -1.199626809074647374e-02 2.770447692317473090e-04 4.187787316809251253e-07 1.145264053908108534e-07
1.560000000000000000e+02 1.174674894131889635e+00 -1.182071617891192888e-02 2.716984384713328773e-04 4.186250542405103356e-07 1.138777379534308944e-07
1.570000000000000000e+02 1.167802313863802510e+00 -1.164216293257398262e-02 2.663673246779743858e-04 4.184714133538324543e-07 1.132344088762091471e-07
1.580000000000000000e+02 1.160949977892379303e+00 -1.146070476726171287e-02 2.610595458398186656e-04 4.183175371741136198e-07 1.125963379425491629e-07
1.590000000000000000e+02 1.154114775639932811e+00 -1.127643469479267142e-02 2.557754681708305773e-04 4.181631610313988880e-07 1.119635378373198721e-07
1.600000000000000000e+02 1.147295553690607761e+00 -1.108946057838662222e-02 2.505208643470662041e-04 4.180080304513441227e-07 1.113358756419690981e-07
1.610000000000000000e+02 1.140487628837014933e+00 -1.089985045951997328e-02 2.452994214909179978e-04 4.178519040457529852e-07 1.107133245156471662e-07
1.620000000000000000e+02 1.133690075640300110e+00 -1.070772329624402990e-02 2.401146322800685920e-04 4.176945562025461577e-07 1.100958570802912385e-07
1.630000000000000000e+02 1.126902008797911581e+00 -1.051312358846826465e-02 2.349732960092896724e-04 4.175357795815422289e-07 1.094833680750633185e-07
1.640000000000000000e+02 1.120119131718173788e+00 -1.031618103658159778e-02 2.298749666640151389e-04 4.173753873059384450e-07 1.088758303507499448e-07
1.650000000000000000e+02 1.113342462843109448e+00 -1.011695201254096503e-02 2.248243127037011365e-04 4.172132150088628540e-07 1.082731907288986986e-07
1.660000000000000000e+02 1.106569655967144961e+00 -9.915542537889334915e-03 2.198257704315028998e-04 4.170491225351659877e-07 1.076754011592169437e-07
1.670000000000000000e+02 1.099800349667756860e+00 -9.712041194174602862e-03 2.148835847530508538e-04 4.168829954220840051e-07 1.070824213623758330e-07
1.680000000000000000e+02 1.093034250329479429e+00 -9.506583415567019038e-03 2.100017874526848428e-04 4.167147460286552186e-07 1.064942289972649016e-07
1.690000000000000000e+02 1.086271076578557704e+00 -9.299250399866501246e-03 2.051841969131858363e-04 4.165443144168812692e-07 1.059108267061955271e-07
1.700000000000000000e+02 1.079510558743959292e+00 -9.090136409446770288e-03 2.004328222526165887e-04 4.163716689483561710e-07 1.053321421604723163e-07
1.710000000000000000e+02 1.072750851452085596e+00 -8.879332087450973743e-03 1.957527265910224479e-04 4.161968065134175750e-07 1.047581781946462138e-07
1.720000000000000000e+02 1.065994899058468448e+00 -8.666940289027851713e-03 1.911471435196941400e-04 4.160197525108130550e-07 1.041889248577866357e-07
1.730000000000000000e+02 1.059239307955665454e+00 -8.453044308820349337e-03 1.866191293953722483e-04 4.158405605557251511e-07 1.036243231183607799e-07
1.740000000000000000e+02 1.052483903581168390e+00 -8.237739587035183483e-03 1.821715713390653472e-04 4.156593118349322807e-07 1.030643754889989093e-07
1.750000000000000000e+02 1.045730034327609914e+00 -8.021148118991711096e-03 1.778102256221657327e-04 4.154761142681273240e-07 1.025090719047145553e-07
1.760000000000000000e+02 1.038975990830768525e+00 -7.803341980641032016e-03 1.735360624248454171e-04 4.152911013357545217e-07 1.019583660190739211e-07
1.770000000000000000e+02 1.032221621157889402e+00 -7.584405312421772273e-03 1.693544195952668757e-04 4.151044307038652488e-07 1.014122120248531608e-07
1.780000000000000000e+02 1.025465315127648269e+00 -7.364433599962563227e-03 1.652674336811196364e-04 4.149162825977668458e-07 1.008706359878697936e-07
1.790000000000000000e+02 1.018708431198487974e+00 -7.143504019626228767e-03 1.612771116511431998e-04 4.147268579832852272e-07 1.003335920213784558e-07
1.800000000000000000e+02 1.011950835682065897e+00 -6.921719369027322377e-03 1.573882019146937100e-04 4.145363765527258319e-07 9.980103476490653755e-08
1.810000000000000000e+02 1.005190983908100133e+00 -6.699178275469575179e-03 1.536037919376551423e-04 4.143450745346430928e-07 9.927298960123835053e-08
1.820000000000000000e+02 9.984302014940913406e-01 -6.475961348454708361e-03 1.499267975108013089e-04 4.141532023820276958e-07 9.874938780555793330e-08
1.830000000000000000e+02 9.916683927721001712e-01 -6.252159570426523046e-03 1.463585772039164960e-04 4.139610223184105744e-07 9.823022731039305602e-08
1.840000000000000000e+02 9.849041817729481396e-01 -6.027872939597680134e-03 1.429031077409738816e-04 4.137688058198152755e-07 9.771547871010845535e-08
1.850000000000000000e+02 9.781389860988568552e-01 -5.803142853362140349e-03 1.395641499411524921e-04 4.135768309992495492e-07 9.720507415994482743e-08
1.860000000000000000e+02 9.713714795912872235e-01 -5.578089618096299454e-03 1.363425808833555936e-04 4.133853800031168108e-07 9.669895772279429779e-08
1.870000000000000000e+02 9.646030479540710356e-01 -5.352775466594319326e-03 1.332406607685622806e-04 4.131947363351052760e-07 9.619711910414451995e-08
1.880000000000000000e+02 9.578337053295488124e-01 -5.127299512760937102e-03 1.302622219577352527e-04 4.130051822346569353e-07 9.569946831939614549e-08
1.890000000000000000e+02 9.510621657343298896e-01 -4.901730788756421264e-03 1.274093356143084384e-04 4.128169960922447686e-07 9.520600617749437197e-08
1.900000000000000000e+02 9.442897695357060917e-01 -4.676161210551475420e-03 1.246844596106652962e-04 4.126304499072370818e-07 9.471666555293947115e-08
