# ells, tt, te, ee, bb, kk
1.430000000000000000e+02 1.266620529302632692e+00 -1.380203772106977297e-02 3.423626196457534086e-04 2.053551300123668153e-06 1.227471514506961718e-07
1.440000000000000000e+02 1.259351980453721653e+00 -1.366942317644005180e-02 3.371406675656359497e-04 2.055639936885116696e-06 1.220302654570947621e-07
1.450000000000000000e+02 1.252131840860122747e+00 -1.353271318463181855e-02 3.318851658341056415e-04 2.057766117397439538e-06 1.213192906458480597e-07
1.460000000000000000e+02 1.244951720091828973e+00 -1.339204928057523107e-02 3.266033405194058753e-04 2.059929162716338385e-06 1.206142272810942365e-07
1.470000000000000000e+02 1.237810091412680391e+00 -1.324746036229791819e-02 3.212999001540242238e-04 2.062128325128394805e-06 1.199149904172807913e-07
1.480000000000000000e+02 1.230703372642702798e+00 -1.309906060923904901e-02 3.159771980915203468e-04 2.064362790587628684e-06 1.192216086305956884e-07
1.490000000000000000e+02 1.223628054113834240e+00 -1.294691761290270131e-02 3.106395562119097331e-04 2.066631681569881524e-06 1.185339793319729489e-07
1.500000000000000000e+02 1.216580404674111104e+00 -1.279109403079662158e-02 3.052910550257123003e-04 2.068934060088555702e-06 1.178521085378983041e-07
1.510000000000000000e+02 1.209554744305766150e+00 -1.263169103192017181e-02 2.999355622644506907e-04 2.071268930924466291e-06 1.171759138959059065e-07
1.520000000000000000e+02 1.202553704391650991e+00 -1.246880641181607324e-02 2.945767486628144750e-04 2.073635245536349509e-06 1.165053137388638427e-07
1.530000000000000000e+02 1.195573826608379298e+00 -1.230253472524803042e-02 2.892200783039147564e-04 2.076031904729856752e-06 1.158403088546367249e-07
1.540000000000000000e+02 1.188615730240256241e+00 -1.213300651941361455e-02 2.838707344598549991e-04 2.078457763938677548e-06 1.151807768689845859e-07
1.550000000000000000e+02 1.181678062858320999e+00 -1.196028943498647634e-02 2.785297724990007644e-04 2.080911636211556771e-06 1.145267182898669432e-07
1.560000000000000000e+02 1.174763342396637711e+00 -1.178450644605914636e-02 2.732039068796896365e-04 2.083392296530908645e-06 1.138780520465595208e-07
1.570000000000000000e+02 1.167866423967317324e+00 -1.160573822553005036e-02 2.678938627824100282e-04 2.085898485845023488e-06 1.132347243788121915e-07
1.580000000000000000e+02 1.160989842821127382e+00 -1.142408144357977620e-02 2.626077525662003716e-04 2.088428915163930682e-06 1.125966550668271986e-07
1.590000000000000000e+02 1.154130495748020069e+00 -1.123962935731267175e-02 2.573459361821796537e-04 2.090982269726784258e-06 1.119638567925355518e-07
1.600000000000000000e+02 1.147287236761063367e+00 -1.105249006583853416e-02 2.521141794094833148e-04 2.093557212879787670e-06 1.113361966340383019e-07
1.610000000000000000e+02 1.140455390130052260e+00 -1.086273183709975110e-02 2.469161618395244399e-04 2.096152390080016053e-06 1.107136477474398436e-07
1.620000000000000000e+02 1.133634037928243687e+00 -1.067047384616578998e-02 2.417553679855068583e-04 2.098766432750515574e-06 1.100961827516355245e-07
1.630000000000000000e+02 1.126822302386583319e+00 -1.047576080049496608e-02 2.366385883454310830e-04 2.101397961872501983e-06 1.094836963825180394e-07
1.640000000000000000e+02 1.120015894454631011e+00 -1.027872259853535898e-02 2.315653674771829432e-04 2.104045591530287509e-06 1.088761614878357120e-07
1.650000000000000000e+02 1.113215840109727406e+00 -1.007941580079307724e-02 2.265403637840893690e-04 2.106707932179692175e-06 1.082735248860236881e-07
1.660000000000000000e+02 1.106419800663619002e+00 -9.877946607835074236e-03 2.215680028870903101e-04 2.109383593820849217e-06 1.076757385221932907e-07
1.670000000000000000e+02 1.099627422184029646e+00 -9.674403770702551947e-03 2.166525183866872394e-04 2.112071188818070516e-06 1.070827621064395931e-07
1.680000000000000000e+02 1.092838418500903241e+00 -9.468922883483360531e-03 2.117979301426512742e-04 2.114769334480136387e-06 1.064945732856335136e-07
1.690000000000000000e+02 1.086052515626841464e+00 -9.261585294283926351e-03 2.070080439977155262e-04 2.117476655424551728e-06 1.059111746901539722e-07
1.700000000000000000e+02 1.079269451205871366e+00 -9.052485406140210744e-03 2.022848559188484955e-04 2.120191785670042658e-06 1.053324939791322698e-07
1.710000000000000000e+02 1.072487387096448641e+00 -8.841713993175662548e-03 1.976334152687597918e-04 2.122913370447528631e-06 1.047585339751942122e-07
1.720000000000000000e+02 1.065709274792048245e+00 -8.629374031794801586e-03 1.930569412805284728e-04 2.125640067642385339e-06 1.041892847154492958e-07
1.730000000000000000e+02 1.058931727718626981e+00 -8.415548928124126291e-03 1.885584753575341712e-04 2.128370549033248610e-06 1.036246871562390579e-07
1.740000000000000000e+02 1.052154578232827875e+00 -8.200334224028675914e-03 1.841408890783458930e-04 2.131103501250229745e-06 1.030647437982828371e-07
1.750000000000000000e+02 1.045379181523257817e+00 -7.983852006602601761e-03 1.798099225894680508e-04 2.133837626383489633e-06 1.025094445646468840e-07
1.760000000000000000e+02 1.038603834890387212e+00 -7.766174433624721887e-03 1.755665293706571925e-04 2.136571642361250500e-06 1.019587430968225767e-07
1.770000000000000000e+02 1.031828392927619298e+00 -7.547385717345804490e-03 1.714160300015172482e-04 2.139304283043653085e-06 1.014125935755103310e-07
1.780000000000000000e+02 1.025051251834876886e+00 -7.327581405117806167e-03 1.673605432007864858e-04 2.142034298073339181e-06 1.008710220547241426e-07
1.790000000000000000e+02 1.018273776301459543e+00 -7.106838724860587223e-03 1.634020575560444491e-04 2.144760452465763401e-06 1.003339826356505064e-07
1.800000000000000000e+02 1.011495838714914663e+00 -6.885260515498210776e-03 1.595453025518188894e-04 2.147481526006164587e-06 9.980142994574770471e-08
1.810000000000000000e+02 1.004715900322205924e+00 -6.662945435312006906e-03 1.557933461944768306e-04 2.150196312382881272e-06 9.927338935601219601e-08
1.820000000000000000e+02 9.979352924966524707e-01 -6.439974114362600338e-03 1.521490842899301480e-04 2.152903618183140339e-06 9.874979212947067413e-08
1.830000000000000000e+02 9.911539251611812817e-01 -6.216437545135569502e-03 1.486138549074659946e-04 2.155602261699623594e-06 9.823063618735348819e-08
1.840000000000000000e+02 9.843704277667637559e-01 -5.992435725249989353e-03 1.451916137649902471e-04 2.158291071613640701e-06 9.771589211499241698e-08
1.850000000000000000e+02 9.775862231698964067e-01 -5.768010040812878748e-03 1.418861001806461441e-04 2.160968885523225631e-06 9.720549205902812523e-08
1.860000000000000000e+02 9.707999903026134358e-01 -5.543280776142129121e-03 1.386981692482967528e-04 2.163634548407250780e-06 9.669938007379995565e-08
1.870000000000000000e+02 9.640131197968714316e-01 -5.318310131115482758e-03 1.356300587111542388e-04 2.166286911015799251e-06 9.619754585644405513e-08
1.880000000000000000e+02 9.572256305626243300e-01 -5.093197175779952054e-03 1.326855780114088990e-04 2.168924828207942736e-06 9.569989941366146454e-08
1.890000000000000000e+02 9.504362412261478932e-01 -4.868010887417414598e-03 1.298667749448440467e-04 2.171547157256921342e-06 9.520644154610225543e-08
1.900000000000000000e+02 9.436462966095774396e-01 -4.642843116025167569e-03 1.271760835797900650e-04 2.174152756188383107e-06 9.471710511967014897e-08
