# ells, tt, te, ee, bb, kk
7.000000000000000000e+01 2.358989376767873569e+00 -7.230913549230662957e-03 4.161463730729366892e-04 1.980250847256808547e-06 1.910813063408836058e-07
7.100000000000000000e+01 2.323177694790390380e+00 -7.579109050597048793e-03 4.208578621045461839e-04 1.980703310806196520e-06 1.900142688645226583e-07
7.200000000000000000e+01 2.288902697181300905e+00 -7.921517198174967203e-03 4.254172404036361084e-04 1.981147504749194634e-06 1.889443955920298713e-07
7.300000000000000000e+01 2.256147462843971496e+00 -8.258789991806335731e-03 4.298226597231643415e-04 1.981585006371642311e-06 1.878721551576354085e-07
7.400000000000000000e+01 2.224775816635748527e+00 -8.590311398946844090e-03 4.340660709734783839e-04 1.982017347828490728e-06 1.867980601889642978e-07
7.500000000000000000e+01 2.194637327240088087e+00 -8.915027546279246512e-03 4.381407769969561448e-04 1.982446011033225717e-06 1.857224839863452291e-07
7.600000000000000000e+01 2.165511383577057192e+00 -9.231624283909041148e-03 4.420426069863621810e-04 1.982872425116639748e-06 1.846460646648102911e-07
7.700000000000000000e+01 2.137227838794695689e+00 -9.538953638159569648e-03 4.457722120670823602e-04 1.983297962821690724e-06 1.835693866120851898e-07
7.800000000000000000e+01 2.109775718356872609e+00 -9.837287354215117421e-03 4.493290002868657396e-04 1.983723938885162952e-06 1.824929280782086913e-07
7.900000000000000000e+01 2.083202626214838205e+00 -1.012718300545404487e-02 4.527135055384156953e-04 1.984151608652518394e-06 1.814173172689745987e-07
8.000000000000000000e+01 2.057528316856428674e+00 -1.040930381431619950e-02 4.559265301918828542e-04 1.984582167916879522e-06 1.803431185608419220e-07
8.100000000000000000e+01 2.032754975424948984e+00 -1.068391219710402608e-02 4.589691108164768068e-04 1.985016752513259025e-06 1.792708551838994500e-07
8.200000000000000000e+01 2.008817102648071451e+00 -1.095065115230747788e-02 4.618431277233291219e-04 1.985456439616385391e-06 1.782010898887926251e-07
8.300000000000000000e+01 1.985644299198477070e+00 -1.120951492453754923e-02 4.645463815961790063e-04 1.985902248528669702e-06 1.771340807481532878e-07
8.400000000000000000e+01 1.963200097787188847e+00 -1.146032434590693073e-02 4.670771211531396451e-04 1.986355143215431148e-06 1.760699387729926338e-07
8.500000000000000000e+01 1.941443783145607282e+00 -1.170324910060296930e-02 4.694334012062113771e-04 1.986816034496148820e-06 1.750089813608208017e-07
8.600000000000000000e+01 1.920343454121146820e+00 -1.193814429428741164e-02 4.716156049409878635e-04 1.987285782929211979e-06 1.739512806404216568e-07
8.700000000000000000e+01 1.899856839434058919e+00 -1.216507346842864330e-02 4.736219170162204160e-04 1.987765202100712671e-06 1.728971137397976258e-07
8.800000000000000000e+01 1.879956381815832689e+00 -1.238410677133855615e-02 4.754515493427409999e-04 1.988255062572513300e-06 1.718466364761622381e-07
8.900000000000000000e+01 1.860639362566686383e+00 -1.259537833626608004e-02 4.771040488344788374e-04 1.988756095605437549e-06 1.708000859957628650e-07
9.000000000000000000e+01 1.841893439149872913e+00 -1.279910484211006436e-02 4.785761371350685800e-04 1.989268997426548679e-06 1.697576568136250149e-07
9.100000000000000000e+01 1.823699145641673791e+00 -1.299520582929973751e-02 4.798690138077752452e-04 1.989794433596207029e-06 1.687195130790847117e-07
9.200000000000000000e+01 1.806029270818707566e+00 -1.318380667431956997e-02 4.809826745316797764e-04 1.990333043538587100e-06 1.676858564553463213e-07
9.300000000000000000e+01 1.788868840865618370e+00 -1.336481901145175621e-02 4.819173628462477318e-04 1.990885445061387762e-06 1.666568694930574378e-07
9.400000000000000000e+01 1.772187759067828994e+00 -1.353838108212769911e-02 4.826751120938117812e-04 1.991452238929234610e-06 1.656327935404418563e-07
9.500000000000000000e+01 1.755973120312914082e+00 -1.370442490686706385e-02 4.832559760720490667e-04 1.992034013279554942e-06 1.646137540756220446e-07
9.600000000000000000e+01 1.740197430111433574e+00 -1.386294786024740502e-02 4.836612361029287419e-04 1.992631348015597254e-06 1.636000124831042088e-07
9.700000000000000000e+01 1.724839760104753816e+00 -1.401395704741312254e-02 4.838918027168075402e-04 1.993244819044202293e-06 1.625917531836242575e-07
9.800000000000000000e+01 1.709885883560347208e+00 -1.415747836186736011e-02 4.839481955955932655e-04 1.993875002243911435e-06 1.615891333937725258e-07
9.900000000000000000e+01 1.695306256654818489e+00 -1.429353694797651578e-02 4.838318337994651237e-04 1.994522477123109708e-06 1.605922178508149289e-07
1.000000000000000000e+02 1.681097014975003301e+00 -1.442217452159135112e-02 4.835455660342057732e-04 1.995187830392703192e-06 1.596010624129832624e-07
1.010000000000000000e+02 1.667240569961392582e+00 -1.454343824852580638e-02 4.830904080745657136e-04 1.995871658834990809e-06 1.586156859207099024e-07
1.020000000000000000e+02 1.653724718948970773e+00 -1.465751341465050712e-02 4.824630497701069593e-04 1.996574572204733110e-06 1.576360897377096884e-07
1.030000000000000000e+02 1.640529088644722577e+00 -1.476427434421968485e-02 4.816736976876387355e-04 1.997297195393000431e-06 1.566624048399298745e-07
1.040000000000000000e+02 1.627643032162722658e+00 -1.486386931650522658e-02 4.807148748439533351e-04 1.998040170423671478e-06 1.556945966236722210e-07
1.050000000000000000e+02 1.615052167472897260e+00 -1.495631753270208059e-02 4.795924251675802723e-04 1.998804157827313143e-06 1.547327232347287522e-07
1.060000000000000000e+02 1.602742860313146611e+00 -1.504160322147018482e-02 4.783078212667032166e-04 1.999589837598229054e-06 1.537768248826617053e-07
1.070000000000000000e+02 1.590702179782515824e+00 -1.511984040168048993e-02 4.768666369066878151e-04 2.000397909778422303e-06 1.528269422658760162e-07
1.080000000000000000e+02 1.578913892112730144e+00 -1.519106276266970340e-02 4.752662738440290632e-04 2.001229094435382005e-06 1.518831343431423847e-07
1.090000000000000000e+02 1.567374353320504232e+00 -1.525526970502089248e-02 4.735122663210803579e-04 2.002084131214619509e-06 1.509454777959441973e-07
1.100000000000000000e+02 1.556068466054141730e+00 -1.531258227870395394e-02 4.716022623498999445e-04 2.002963778515308829e-06 1.500139435640960578e-07
1.110000000000000000e+02 1.544985725311316171e+00 -1.536308215070428598e-02 4.695417362174045001e-04 2.003868812105795621e-06 1.490886444144212173e-07
1.120000000000000000e+02 1.534119835854791614e+00 -1.540674114247115797e-02 4.673359238690323668e-04 2.004800023267640001e-06 1.481695877896110949e-07
1.130000000000000000e+02 1.523461112866567158e+00 -1.544372059335357220e-02 4.649825889712943302e-04 2.005758216712488933e-06 1.472568341854391361e-07
1.140000000000000000e+02 1.513000346430338316e+00 -1.547403451019173717e-02 4.624833451651124989e-04 2.006744207840410575e-06 1.463504441474769126e-07
1.150000000000000000e+02 1.502728750911989097e+00 -1.549777094797894980e-02 4.598468275988754723e-04 2.007758819864662963e-06 1.454504516534822299e-07
1.160000000000000000e+02 1.492641309928099735e+00 -1.551501391521099144e-02 4.570743383727329584e-04 2.008802880433073129e-06 1.445568867206322839e-07
1.170000000000000000e+02 1.482729778360089457e+00 -1.552581269926952244e-02 4.541638323748399477e-04 2.009877218017223742e-06 1.436697021132894586e-07
1.180000000000000000e+02 1.472982983790526390e+00 -1.553021885949285551e-02 4.511234909148482660e-04 2.010982658073729009e-06 1.427888686321685810e-07
1.190000000000000000e+02 1.463396887398276558e+00 -1.552835133871244278e-02 4.479545300418872537e-04 2.012120018823788411e-06 1.419144577772917744e-07
1.200000000000000000e+02 1.453964366480655412e+00 -1.552026224617194562e-02 4.446614082294648301e-04 2.013290107007502239e-06 1.410464072289501719e-07
1.210000000000000000e+02 1.444678634468897549e+00 -1.550600540992577714e-02 4.412452354467009757e-04 2.014493713421090046e-06 1.401847220884613467e-07
1.220000000000000000e+02 1.435530112783757639e+00 -1.548569837476399674e-02 4.377102601065529499e-04 2.015731608299628503e-06 1.393294402084164249e-07
1.230000000000000000e+02 1.426515845437099861e+00 -1.545939478675445976e-02 4.340605543213326518e-04 2.017004536797383117e-06 1.384805012750263544e-07
1.240000000000000000e+02 1.417629948002748552e+00 -1.542714957788877440e-02 4.302970112974803161e-04 2.018313214205867213e-06 1.376379596252014918e-07
1.250000000000000000e+02 1.408863843829446516e+00 -1.538907806433011116e-02 4.264264826647001859e-04 2.019658321396747498e-06 1.368017722052521269e-07
