# ells, tt, te, ee, bb, kk
8.400000000000000000e+01 1.961317387144420277e+00 -1.146126235983006142e-02 4.653491820773963386e-04 0.000000000000000000e+00 1.758946134593868633e-07
8.500000000000000000e+01 1.939581694805894374e+00 -1.170463815636690191e-02 4.677140576081058277e-04 0.000000000000000000e+00 1.748357916796338003e-07
8.600000000000000000e+01 1.918502216271244620e+00 -1.193999614211549432e-02 4.699049030233978038e-04 0.000000000000000000e+00 1.737802126672183476e-07
8.700000000000000000e+01 1.898036680054571601e+00 -1.216739958953637173e-02 4.719198898391560332e-04 0.000000000000000000e+00 1.727281528026724078e-07
8.800000000000000000e+01 1.878157527637635216e+00 -1.238691836837266247e-02 4.737582165100176642e-04 0.000000000000000000e+00 1.716797672746828466e-07
8.900000000000000000e+01 1.858862038100419278e+00 -1.259868632392482576e-02 4.754194161976726084e-04 0.000000000000000000e+00 1.706352925206151354e-07
9.000000000000000000e+01 1.840137865792953242e+00 -1.280291983792914041e-02 4.769001965152853723e-04 0.000000000000000000e+00 1.695949224166580338e-07
9.100000000000000000e+01 1.821965540866010702e+00 -1.299953814458959522e-02 4.782017427353326940e-04 0.000000000000000000e+00 1.685588206176324200e-07
9.200000000000000000e+01 1.804317847445019662e+00 -1.318866630524318483e-02 4.793240360038888287e-04 0.000000000000000000e+00 1.675271882842895446e-07
9.300000000000000000e+01 1.787179806425531314e+00 -1.337021563023256358e-02 4.802673051033224229e-04 0.000000000000000000e+00 1.665002074822141084e-07
9.400000000000000000e+01 1.770521315254610650e+00 -1.354432402837970131e-02 4.810335684130260798e-04 0.000000000000000000e+00 1.654781190185975375e-07
9.500000000000000000e+01 1.754329462521303284e+00 -1.371092317904137187e-02 4.816228645800714535e-04 0.000000000000000000e+00 1.644610479383991267e-07
9.600000000000000000e+01 1.738576747066157280e+00 -1.387001010719157712e-02 4.820364596064222336e-04 0.000000000000000000e+00 1.634492550652315907e-07
9.700000000000000000e+01 1.723242233576514737e+00 -1.402159156004184962e-02 4.822752485512768906e-04 0.000000000000000000e+00 1.624429243302366359e-07
9.800000000000000000e+01 1.708311688167372555e+00 -1.416569306494516560e-02 4.823397354923705978e-04 0.000000000000000000e+00 1.614422125362292938e-07
9.900000000000000000e+01 1.693755559747406991e+00 -1.430233939201541737e-02 4.822313237707088768e-04 0.000000000000000000e+00 1.604471842983390195e-07
1.000000000000000000e+02 1.679569976598959569e+00 -1.443157187486751765e-02 4.819528462760364540e-04 0.000000000000000000e+00 1.594578954123093150e-07
1.010000000000000000e+02 1.665737342896483231e+00 -1.455343728922210179e-02 4.815053028878653069e-04 0.000000000000000000e+00 1.584743646887093773e-07
1.020000000000000000e+02 1.652245448817815099e+00 -1.466812052313342350e-02 4.808853674992659508e-04 0.000000000000000000e+00 1.574965934756031269e-07
1.030000000000000000e+02 1.639073914086890182e+00 -1.477549549546089760e-02 4.801032306767848102e-04 0.000000000000000000e+00 1.565247126177008360e-07
1.040000000000000000e+02 1.626212085068349911e+00 -1.487571007265947771e-02 4.791513994107824770e-04 0.000000000000000000e+00 1.555586875260533585e-07
1.050000000000000000e+02 1.613645573269725686e+00 -1.496878303585458085e-02 4.780357015944714568e-04 0.000000000000000000e+00 1.545985762782679957e-07
1.060000000000000000e+02 1.601360738300564579e+00 -1.505469818656800934e-02 4.767575938090148880e-04 0.000000000000000000e+00 1.536444190308659406e-07
1.070000000000000000e+02 1.589344643505928412e+00 -1.513356910966353469e-02 4.753226338181884992e-04 0.000000000000000000e+00 1.526962564280670342e-07
1.080000000000000000e+02 1.577581049771377808e+00 -1.520542905381775355e-02 4.737282074191893292e-04 0.000000000000000000e+00 1.517541473582368098e-07
1.090000000000000000e+02 1.566066308201750301e+00 -1.527027697253410810e-02 4.719798329541352198e-04 0.000000000000000000e+00 1.508181684172234108e-07
1.100000000000000000e+02 1.554785316987190358e+00 -1.532823346253459756e-02 4.700751426106429412e-04 0.000000000000000000e+00 1.498882905479023272e-07
1.110000000000000000e+02 1.543727567133344136e+00 -1.537937973165809206e-02 4.680195949434852302e-04 0.000000000000000000e+00 1.489646263998571004e-07
1.120000000000000000e+02 1.532886759882569061e+00 -1.542368713659667684e-02 4.658184102746176693e-04 0.000000000000000000e+00 1.480471833865066173e-07
1.130000000000000000e+02 1.522253207366792482e+00 -1.546131654663817842e-02 4.634693367721795239e-04 0.000000000000000000e+00 1.471360219293631450e-07
1.140000000000000000e+02 1.511817697082124878e+00 -1.549228149358254127e-02 4.609739727199339983e-04 0.000000000000000000e+00 1.462312024994510178e-07
1.150000000000000000e+02 1.501571441255235451e+00 -1.551666955274668552e-02 4.583409380665789566e-04 0.000000000000000000e+00 1.453327590512822543e-07
1.160000000000000000e+02 1.491509421791807011e+00 -1.553456424867433704e-02 4.555715198860640957e-04 0.000000000000000000e+00 1.444407217017228668e-07
1.170000000000000000e+02 1.481623392264952432e+00 -1.554601438089690119e-02 4.526636582298743734e-04 0.000000000000000000e+00 1.435550434066737937e-07
1.180000000000000000e+02 1.471902179320669468e+00 -1.555107101739764200e-02 4.496255197765535502e-04 0.000000000000000000e+00 1.426756951426343449e-07
1.190000000000000000e+02 1.462341743537455274e+00 -1.554985260655669839e-02 4.464583061655306453e-04 0.000000000000000000e+00 1.418027485051017888e-07
1.200000000000000000e+02 1.452934961908716627e+00 -1.554241076049256778e-02 4.431664616980020874e-04 0.000000000000000000e+00 1.409361413756033874e-07
1.210000000000000000e+02 1.443675047814830581e+00 -1.552879880789583868e-02 4.397510824240592211e-04 0.000000000000000000e+00 1.400758790026001803e-07
